"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.987403206E1,-6.143572330E-1,3.071187973E0,9.443274498E0,9.949123761E0
6.987650560E1,-6.143572330E-1,3.066402197E0,9.381061554E0,9.888608250E0
6.987897873E1,-5.712863803E-1,3.018545866E0,9.218349457E0,9.716787225E0
6.988145222E1,-5.473581553E-1,3.042474031E0,9.390632629E0,9.886365882E0
6.988392576E1,-5.856433511E-1,2.999403238E0,9.424132347E0,9.907253324E0
6.988639930E1,-5.282155871E-1,3.028116941E0,9.318847656E0,9.812717542E0
6.988887285E1,-5.186443329E-1,3.028116941E0,9.347561836E0,9.839481513E0
6.989134633E1,-5.712863803E-1,3.008974552E0,9.251849174E0,9.745614867E0
6.989381988E1,-5.760720372E-1,2.999403238E0,9.208778381E0,9.702055352E0
6.989629342E1,-6.000002623E-1,3.052045345E0,9.199206352E0,9.710838204E0
6.989874842E1,-5.808576941E-1,3.066402197E0,9.132207870E0,9.650773994E0
6.990120071E1,-5.952146053E-1,3.075973511E0,9.074779510E0,9.600391483E0
6.990367326E1,-6.095715761E-1,3.109472990E0,9.041280746E0,9.580457052E0
6.990614581E1,-6.622136831E-1,3.162713289E0,8.979066849E0,9.542794338E0
6.990861831E1,-7.196413875E-1,3.205784082E0,8.912068367E0,9.498415546E0
6.991109092E1,-7.292127013E-1,3.205784082E0,8.868997574E0,9.458748369E0
6.991356347E1,-8.063812256E-1,3.272783279E0,8.897710800E0,9.514757935E0
6.991603602E1,-8.207381964E-1,3.287140131E0,8.897710800E0,9.520932670E0
6.991855436E1,-8.494520187E-1,3.330210924E0,8.878568649E0,9.520549080E0
6.992102805E1,-8.877372146E-1,3.354139090E0,8.897710800E0,9.550266168E0
6.992350175E1,-9.260223508E-1,3.406781197E0,8.840283394E0,9.519153639E0
6.992597545E1,-9.499505758E-1,3.363710403E0,8.849854469E0,9.515086857E0
6.992844920E1,-9.451649189E-1,3.325425386E0,8.878568649E0,9.527894415E0
6.993092290E1,-9.068797827E-1,3.334996462E0,8.940781593E0,9.585520739E0
6.993339660E1,-9.308080077E-1,3.325425386E0,8.950352669E0,9.593418079E0
6.993587029E1,-9.116654396E-1,3.296711445E0,9.017352104E0,9.644277018E0
6.993834217E1,-9.164510965E-1,3.272783279E0,9.069993973E0,9.685854824E0
6.994081587E1,-8.542376757E-1,3.244069338E0,9.093922615E0,9.692942608E0
6.994328951E1,-8.398807645E-1,3.200998545E0,9.084351540E0,9.668362544E0
6.994576321E1,-7.968099117E-1,3.181855917E0,9.108279228E0,9.680902004E0
6.994823680E1,-7.627122402E-1,3.162713289E0,9.151350021E0,9.712450387E0
6.995071050E1,-7.387840152E-1,3.133999348E0,9.151350021E0,9.701286561E0
6.995318420E1,-6.909275651E-1,3.099901676E0,9.194420815E0,9.727494303E0
6.995565784E1,-6.287141442E-1,3.085544825E0,9.247062683E0,9.768522744E0
6.995813008E1,-6.287141442E-1,3.037688255E0,9.318847656E0,9.821596258E0
6.996060368E1,-6.143572330E-1,3.032902718E0,9.357132912E0,9.855550215E0
6.996307732E1,-5.473581553E-1,3.018545866E0,9.424132347E0,9.910877388E0
6.996555097E1,-5.665007830E-1,3.023331404E0,9.471988678E0,9.958916880E0
6.996802456E1,-5.617151260E-1,2.989831924E0,9.495916367E0,9.971311171E0
6.997049821E1,-5.712863803E-1,3.004188776E0,9.558130264E0,1.003540594E1
6.997297180E1,-5.665007830E-1,2.999403238E0,9.577272415E0,1.005193961E1
6.997544545E1,-5.665007830E-1,2.956332445E0,9.591629982E0,1.005286976E1
6.997791795E1,-5.712863803E-1,2.994617462E0,9.649655342E0,1.011978014E1
6.998039154E1,-5.808576941E-1,2.946761131E0,9.664012909E0,1.011997739E1
6.998286514E1,-6.047859192E-1,2.932404041E0,9.711869240E0,1.016293086E1
6.998533873E1,-6.239284873E-1,2.956332445E0,9.745368004E0,1.020300866E1
6.998781232E1,-5.425725579E-1,2.903690338E0,9.774082184E0,1.021070444E1
6.999028592E1,-5.808576941E-1,2.894119024E0,9.726225853E0,1.016428994E1
6.999275951E1,-6.334998012E-1,2.860619545E0,9.707083702E0,1.013962229E1
6.999523311E1,-5.904290080E-1,2.865405083E0,9.731011391E0,1.016128611E1
6.999770581E1,-6.143572330E-1,2.855833769E0,9.692726135E0,1.012334733E1
7.000017936E1,-6.526423693E-1,2.879761934E0,9.644869804E0,1.008674796E1
7.000265295E1,-6.813562512E-1,2.898904562E0,9.582057953E0,1.003412819E1
7.000512654E1,-6.765705943E-1,2.937189817E0,9.538987160E0,1.000385465E1
7.000760008E1,-7.100701332E-1,2.927618504E0,9.515059471E0,9.980556419E0
7.001007368E1,-7.387840152E-1,2.937189817E0,9.452845573E0,9.926186341E0
7.001254722E1,-7.483552694E-1,2.975475073E0,9.419346809E0,9.906441431E0
7.001502081E1,-7.196413875E-1,3.004188776E0,9.404989243E0,9.899336169E0
7.001749363E1,-7.483552694E-1,3.023331404E0,9.381061554E0,9.884578103E0
7.001996717E1,-7.531409264E-1,3.004188776E0,9.361918449E0,9.860927366E0
7.002244071E1,-7.531409264E-1,3.042474031E0,9.361918449E0,9.872658535E0
7.002491425E1,-7.579265833E-1,3.052045345E0,9.342776299E0,9.857834573E0
7.002738784E1,-7.100701332E-1,3.061616659E0,9.376275063E0,9.888995410E0
7.002986139E1,-7.387840152E-1,3.056830883E0,9.323633194E0,9.839723208E0
7.003233493E1,-7.531409264E-1,3.109472990E0,9.285347939E0,9.821085982E0
7.003480847E1,-7.196413875E-1,3.119044304E0,9.323633194E0,9.857811980E0
7.003728149E1,-7.196413875E-1,3.114258766E0,9.318847656E0,9.851772076E0
7.003975503E1,-6.861419082E-1,3.129213810E0,9.337990761E0,9.872225749E0
7.004222857E1,-6.526423693E-1,3.162713289E0,9.376275063E0,9.916815591E0
7.004470212E1,-6.382854581E-1,3.148356438E0,9.376275063E0,9.911311247E0
7.004717566E1,-6.047859192E-1,3.085544825E0,9.385847092E0,9.898508903E0
7.004964920E1,-5.473581553E-1,3.095116138E0,9.404989243E0,9.916308159E0
7.005212274E1,-5.282155871E-1,3.075973511E0,9.438488960E0,9.941111537E0
7.005459628E1,-5.042873621E-1,3.023331404E0,9.424132347E0,9.910050909E0
7.005706930E1,-4.564309120E-1,3.004188776E0,9.409774780E0,9.888242553E0
7.005954279E1,-4.420739710E-1,2.999403238E0,9.395418167E0,9.872473435E0
7.006201633E1,-4.133601189E-1,2.965903759E0,9.390632629E0,9.856542643E0
7.006448988E1,-3.894318938E-1,2.932404041E0,9.385847092E0,9.840974357E0
7.006696342E1,-3.942175210E-1,2.941975355E0,9.366703987E0,9.825770709E0
7.006943691E1,-3.702892959E-1,2.961117983E0,9.323633194E0,9.789559224E0
7.007191045E1,-4.085744619E-1,2.946761131E0,9.347561836E0,9.809548743E0
7.007438399E1,-4.037888348E-1,2.918047190E0,9.400203705E0,9.850983429E0
7.007685717E1,-3.990031779E-1,2.898904562E0,9.352347374E0,9.799451648E0
7.007933066E1,-4.085744619E-1,2.889333248E0,9.385847092E0,9.829003273E0
7.008180420E1,-4.085744619E-1,2.927618504E0,9.443274498E0,9.895115787E0
7.008427769E1,-4.660021961E-1,2.898904562E0,9.534201622E0,9.976061662E0
7.008675123E1,-4.755735099E-1,2.870190859E0,9.572486877E0,1.000483237E1
7.008922477E1,-5.042873621E-1,2.879761934E0,9.644869804E0,1.007823636E1
7.009169826E1,-5.138586760E-1,2.841476917E0,9.644869804E0,1.006784760E1
7.009417180E1,-5.090730190E-1,2.817548752E0,9.625727654E0,1.004252803E1
7.009664498E1,-5.330012441E-1,2.812762976E0,9.640084267E0,1.005618966E1
7.009911847E1,-5.665007830E-1,2.807977438E0,9.611370087E0,1.002916225E1
7.010159201E1,-5.760720372E-1,2.827120066E0,9.596415520E0,1.002076133E1
7.010406550E1,-5.760720372E-1,2.827120066E0,9.586843491E0,1.001159503E1
7.010653899E1,-6.334998012E-1,2.865405083E0,9.572486877E0,1.001221121E1
7.010901253E1,-6.047859192E-1,2.865405083E0,9.553344727E0,9.992132293E0
7.011148602E1,-5.904290080E-1,2.913261652E0,9.529416084E0,9.982257799E0
7.011395951E1,-6.239284873E-1,2.941975355E0,9.543772697E0,1.000640310E1
7.011643284E1,-6.239284873E-1,2.913261652E0,9.462417603E0,9.920369302E0
7.011890639E1,-6.191428304E-1,2.894119024E0,9.481559753E0,9.932735682E0
7.012137988E1,-6.287141442E-1,2.913261652E0,9.457631111E0,9.916106149E0
7.012385342E1,-6.478567123E-1,2.956332445E0,9.414560318E0,9.889062940E0
7.012632686E1,-6.526423693E-1,2.932404041E0,9.414560318E0,9.882250832E0
7.012880040E1,-6.813562512E-1,2.946761131E0,9.409774780E0,9.883901503E0
7.013127389E1,-6.765705943E-1,2.946761131E0,9.404989243E0,9.879016732E0
7.013374743E1,-6.717849374E-1,2.961117983E0,9.457631111E0,9.933091208E0
7.013622071E1,-6.861419082E-1,2.965903759E0,9.400203705E0,9.880850445E0
7.013869425E1,-7.004988194E-1,2.951546669E0,9.443274498E0,9.918556325E0
7.014116774E1,-7.004988194E-1,2.980260611E0,9.457631111E0,9.940796655E0
7.014364123E1,-6.957131624E-1,2.980260611E0,9.428917885E0,9.913145948E0
7.014611472E1,-6.861419082E-1,2.975475073E0,9.424132347E0,9.906488436E0
7.014858826E1,-6.622136831E-1,2.994617462E0,9.414560318E0,9.901525473E0
7.015106175E1,-6.478567123E-1,2.961117983E0,9.247062683E0,9.731192439E0
7.015353524E1,-6.334998012E-1,2.941975355E0,9.428917885E0,9.897526634E0
7.015600852E1,-6.478567123E-1,2.975475073E0,9.476774216E0,9.954015258E0
7.015848206E1,-6.717849374E-1,2.985046148E0,9.376275063E0,9.862876333E0
7.016095555E1,-6.622136831E-1,2.989831924E0,9.414560318E0,9.900079186E0
7.016342904E1,-6.669993401E-1,3.023331404E0,9.347561836E0,9.846945373E0
7.016590248E1,-6.526423693E-1,3.061616659E0,9.323633194E0,9.835119448E0
7.016837602E1,-6.717849374E-1,3.066402197E0,9.309276581E0,9.824293761E0
7.017084951E1,-6.717849374E-1,3.066402197E0,9.290133476E0,9.806156099E0
7.017332305E1,-6.574280262E-1,3.109472990E0,9.251849174E0,9.782522529E0
7.017579639E1,-6.622136831E-1,3.129213810E0,9.218349457E0,9.757482910E0
7.017826993E1,-6.526423693E-1,3.157927752E0,9.218349457E0,9.766085012E0
7.018074342E1,-6.526423693E-1,3.181855917E0,9.247062683E0,9.800934517E0
7.018321691E1,-6.861419082E-1,3.153141975E0,9.203991890E0,9.753284664E0
7.018569034E1,-7.100701332E-1,3.210569859E0,9.213563919E0,9.782725515E0
7.018816389E1,-6.861419082E-1,3.239283562E0,9.251849174E0,9.826518298E0
7.019063738E1,-6.909275651E-1,3.205784082E0,9.270991325E0,9.833906276E0
7.019311087E1,-6.813562512E-1,3.210569859E0,9.299705505E0,9.861872421E0
7.019558430E1,-6.957131624E-1,3.148356438E0,9.299705505E0,9.842798766E0
7.019805779E1,-6.526423693E-1,3.119044304E0,9.251849174E0,9.785248723E0
7.020053128E1,-6.287141442E-1,3.099901676E0,9.299705505E0,9.822891344E0
7.020300477E1,-6.382854581E-1,3.056830883E0,9.270991325E0,9.782786082E0
7.020547826E1,-6.334998012E-1,2.994617462E0,9.270991325E0,9.763213400E0
7.020795175E1,-6.191428304E-1,2.965903759E0,9.251849174E0,9.735329275E0
7.021042524E1,-5.617151260E-1,2.985046148E0,9.223134995E0,9.710419328E0
7.021289873E1,-5.617151260E-1,2.961117983E0,9.223134995E0,9.703090369E0
7.021537212E1,-5.425725579E-1,2.908475876E0,9.189635277E0,9.654170779E0
7.021784561E1,-4.564309120E-1,2.927618504E0,9.165707588E0,9.632729357E0
7.022031910E1,-5.042873621E-1,2.927618504E0,9.146564484E0,9.616906868E0
7.022279258E1,-4.947160780E-1,2.894119024E0,9.151350021E0,9.610820784E0
7.022526607E1,-5.090730190E-1,2.922832966E0,9.098708153E0,9.570193203E0
7.022773956E1,-5.186443329E-1,2.908475876E0,9.084351540E0,9.552678512E0
7.023021305E1,-5.186443329E-1,2.918047190E0,9.084351540E0,9.555597011E0
7.023268654E1,-5.138586760E-1,2.970689297E0,9.079565048E0,9.567003037E0
7.023515998E1,-5.712863803E-1,3.004188776E0,9.079565048E0,9.580710819E0
7.023763347E1,-5.808576941E-1,2.999403238E0,9.117850304E0,9.616080782E0
7.024010696E1,-5.952146053E-1,3.023331404E0,9.146564484E0,9.651655560E0
7.024258045E1,-6.143572330E-1,3.090330362E0,9.180064201E0,9.705727963E0
7.024505394E1,-6.622136831E-1,3.085544825E0,9.256634712E0,9.779795500E0
7.024752738E1,-6.622136831E-1,3.090330362E0,9.299705505E0,9.822076725E0
7.025000087E1,-7.052844763E-1,3.133999348E0,9.337990761E0,9.875092382E0
7.025247436E1,-7.244270444E-1,3.200998545E0,9.419346809E0,9.974732104E0
7.025494779E1,-7.770691514E-1,3.234498024E0,9.457631111E0,1.002559725E1
7.025742128E1,-7.770691514E-1,3.244069338E0,9.510273933E0,1.007834970E1
7.025989477E1,-8.015955687E-1,3.263211966E0,9.567701340E0,1.014061225E1
7.026236821E1,-8.303094506E-1,3.291925669E0,9.596415520E0,1.017926221E1
7.026484170E1,-8.255237937E-1,3.277568817E0,9.601201057E0,1.017875280E1
7.026731519E1,-8.494520187E-1,3.263211966E0,9.635298729E0,1.020828598E1
7.026978868E1,-8.111668825E-1,3.287140131E0,9.630513191E0,1.020833318E1
7.027226217E1,-8.207381964E-1,3.282354355E0,9.630513191E0,1.020755826E1
7.027473566E1,-8.207381964E-1,3.311068296E0,9.562915802E0,1.015313464E1
7.027720915E1,-7.968099117E-1,3.296711445E0,9.500701904E0,1.008794077E1
7.027968258E1,-7.483552694E-1,3.291925669E0,9.419346809E0,1.000604340E1
7.028215607E1,-7.339983582E-1,3.287140131E0,9.381061554E0,9.967364732E0
7.028462956E1,-7.052844763E-1,3.282354355E0,9.361918449E0,9.945692201E0
7.028710305E1,-6.382854581E-1,3.272783279E0,9.314062119E0,9.892940507E0
7.028957649E1,-5.856433511E-1,3.244069338E0,9.290133476E0,9.857664227E0
7.029205003E1,-5.330012441E-1,3.267997503E0,9.213563919E0,9.790488144E0
7.029450503E1,-4.325026870E-1,3.215355396E0,9.194420815E0,9.750022719E0
7.029696003E1,-3.702892959E-1,3.196212769E0,9.160921097E0,9.709550225E0
7.029941503E1,-3.224328458E-1,3.220141172E0,9.132207870E0,9.688678584E0
7.030187003E1,-2.267199457E-1,3.172284603E0,9.122636795E0,9.661122794E0
7.030433290E1,-1.932204217E-1,3.095116138E0,9.184849739E0,9.694253080E0
7.030680446E1,-1.884347796E-1,3.032902718E0,9.237491608E0,9.724466965E0
7.030927602E1,-1.549352705E-1,3.047259569E0,9.299705505E0,9.787457193E0
7.031174758E1,-1.645065546E-1,2.975475073E0,9.280562401E0,9.747274121E0
7.031429258E1,-1.501496136E-1,2.889333248E0,9.160921097E0,9.606938475E0
7.031678508E1,-1.549352705E-1,2.889333248E0,9.323633194E0,9.762294172E0
7.031925894E1,-1.692921966E-1,2.851048231E0,9.247062683E0,9.678083701E0
7.032173284E1,-1.645065546E-1,2.788834810E0,9.165707588E0,9.582006971E0
7.032420675E1,-1.884347796E-1,2.726621389E0,9.079565048E0,9.482007874E0
7.032668060E1,-1.501496136E-1,2.750549555E0,9.017352104E0,9.428717131E0
7.032915451E1,-1.214357466E-1,2.740978241E0,8.983852386E0,9.393471779E0
7.033162837E1,-1.166501045E-1,2.731407166E0,8.950352669E0,9.358579232E0
7.033409904E1,-9.750752151E-2,2.745764017E0,8.945567131E0,9.357985844E0
7.033657284E1,-1.166501045E-1,2.760120869E0,8.993423462E0,9.408163478E0
7.033904665E1,-1.118644550E-1,2.812762976E0,9.050851822E0,9.478505574E0
7.034152045E1,-8.315058798E-2,2.788834810E0,9.074779510E0,9.494005308E0
7.034399425E1,-8.793623000E-2,2.817548752E0,9.141778946E0,9.566526854E0
7.034646805E1,-7.836493850E-2,2.903690338E0,9.275776863E0,9.719958593E0
7.034894186E1,-7.836493850E-2,2.836691141E0,9.318847656E0,9.741348948E0
7.035141566E1,-8.315058798E-2,2.831905603E0,9.400203705E0,9.817862958E0
7.035388691E1,-1.166501045E-1,2.870190859E0,9.481559753E0,9.907147832E0
7.035636066E1,-1.453639716E-1,2.889333248E0,9.553344727E0,9.981772025E0
7.035883441E1,-1.501496136E-1,2.855833769E0,9.616155624E0,1.003238658E1
7.036130810E1,-1.453639716E-1,2.841476917E0,9.716654778E0,1.012464823E1
7.036378186E1,-1.645065546E-1,2.831905603E0,9.855438232E0,1.025555530E1
7.036625560E1,-1.549352705E-1,2.793620348E0,9.845867157E0,1.023569341E1
7.036872936E1,-1.214357466E-1,2.755335331E0,9.826724052E0,1.020642567E1
7.037120305E1,-8.793623000E-2,2.654836655E0,9.754940033E0,1.011013083E1
7.037367477E1,-4.007977992E-2,2.568695068E0,9.707083702E0,1.004127854E1
7.037614847E1,-1.794616925E-3,2.453839540E0,9.783653259E0,1.008668443E1
7.037862217E1,8.434699476E-2,2.377269268E0,9.788438797E0,1.007333399E1
7.038109581E1,1.130608693E-1,2.238485575E0,9.740582466E0,9.995126173E0
7.038356951E1,2.135594189E-1,2.157129526E0,9.721440315E0,9.960181586E0
7.038604321E1,2.566302419E-1,2.147558212E0,9.731011391E0,9.968472704E0
7.038851691E1,3.290131092E-1,2.041675806E0,9.683155060E0,9.901524208E0
7.039099055E1,3.433700502E-1,2.032104731E0,9.664012909E0,9.881320667E0
7.039346264E1,3.433700502E-1,1.965105653E0,9.596415520E0,9.801567938E0
7.039593628E1,4.630111754E-1,1.945963025E0,9.548559189E0,9.755825646E0
7.039840993E1,5.395814776E-1,1.898106575E0,9.491130829E0,9.694097232E0
7.040088357E1,5.491527915E-1,1.869392633E0,9.443274498E0,9.642179777E0
7.040335722E1,6.257231236E-1,1.869392633E0,9.428917885E0,9.632790391E0
7.040583087E1,6.592226624E-1,1.888535261E0,9.414560318E0,9.624712252E0
7.040830451E1,6.975077987E-1,1.845464468E0,9.428917885E0,9.633106909E0
7.041077816E1,7.549355626E-1,1.859821439E0,9.467203140E0,9.677644279E0
7.041325050E1,7.884350419E-1,1.855035782E0,9.567701340E0,9.777714278E0
7.041572410E1,7.932206988E-1,1.840678811E0,9.659226418E0,9.864986191E0
7.041819774E1,7.884350419E-1,1.816750646E0,9.711869240E0,9.911741363E0
7.042067133E1,7.645068169E-1,1.807179332E0,9.807581902E0,1.000195134E1
7.042314493E1,7.310073376E-1,1.788036704E0,9.817152977E0,1.000539552E1
7.042561857E1,7.549355626E-1,1.816750646E0,9.845867157E0,1.004049853E1
7.042809217E1,7.453642488E-1,1.802393675E0,9.793225288E0,9.985562196E0
7.043056576E1,7.740781307E-1,1.783251047E0,9.750154495E0,9.942066884E0
7.043303831E1,7.980063558E-1,1.788036704E0,9.678369522E0,9.874448137E0
7.043551191E1,8.362914920E-1,1.816750646E0,9.591629982E0,9.797924886E0
7.043798545E1,8.937192559E-1,1.864607096E0,9.635298729E0,9.854667692E0
7.044045904E1,1.022931695E0,2.147558212E0,9.783653259E0,1.006867750E1
7.044293264E1,1.387238979E0,2.922832966E0,1.055892849E1,1.104347569E1
7.044540623E1,1.233500123E0,2.721835852E0,1.035793114E1,1.078038266E1
7.044787982E1,8.554341197E-1,2.487339020E0,9.807581902E0,1.015417578E1
7.045035342E1,5.874379873E-1,2.310270309E0,9.668798447E0,9.958317915E0
7.045282618E1,4.199403822E-1,2.228914261E0,9.227920532E0,9.502574707E0
7.045529972E1,3.433700502E-1,2.157129526E0,8.782855988E0,9.050396128E0
7.045777331E1,2.518445849E-1,2.142772675E0,8.586644173E0,8.853550620E0
7.046024686E1,2.231307179E-1,2.171486616E0,8.677571297E0,8.947926299E0
7.046272045E1,1.944168359E-1,2.209771633E0,8.907281876E0,9.179355042E0
7.046519399E1,2.715853751E-1,2.267199516E0,9.103493690E0,9.385496771E0
7.046766758E1,3.816552162E-1,2.271985054E0,9.194420815E0,9.478657653E0
7.047014113E1,4.342973232E-1,2.338984251E0,9.251849174E0,9.552809777E0
7.047261399E1,5.012963414E-1,2.396411896E0,9.337990761E0,9.653608623E0
7.047508753E1,5.491527915E-1,2.525624275E0,9.337990761E0,9.689087584E0
7.047756107E1,5.730810165E-1,2.621337175E0,9.323633194E0,9.702059904E0
7.048003462E1,5.635097623E-1,2.669193745E0,9.333204269E0,9.723725646E0
7.048250816E1,6.879364848E-1,2.678765059E0,9.443274498E0,9.839942687E0
7.048498170E1,1.152144074E0,2.367697954E0,9.994221687E0,1.033527439E1
7.048745524E1,1.147358418E0,2.410768747E0,9.683155060E0,1.004448750E1
7.048992883E1,9.798609018E-1,2.516052961E0,9.223134995E0,9.610248125E0
7.049240186E1,9.224331379E-1,2.492124796E0,9.046066284E0,9.428302292E0
7.049487540E1,8.937192559E-1,2.429911375E0,8.878568649E0,9.248361188E0
7.049734894E1,8.745766878E-1,2.391626120E0,8.811569214E0,9.172159609E0
7.049982243E1,7.405785918E-1,2.405983210E0,8.691927910E0,9.049133806E0
7.050229597E1,6.544370055E-1,2.468196630E0,8.557332039E0,8.930185554E0
7.050476951E1,6.209374666E-1,2.568695068E0,8.509475708E0,8.910383522E0
7.050724305E1,6.592226624E-1,2.563909531E0,8.567501068E0,8.967177993E0
7.050971660E1,6.927221417E-1,2.525624275E0,8.572287560E0,8.963412071E0
7.051218967E1,9.320043921E-1,2.516052961E0,8.892925262E0,9.288879072E0
7.051466316E1,1.252642632E0,2.506481647E0,9.371489525E0,9.781430352E0
7.051713670E1,1.368096352E0,2.405983210E0,9.495916367E0,9.891050019E0
7.051961024E1,1.578664780E0,2.386840582E0,9.793225288E0,1.020276688E1
7.052208373E1,2.062014818E0,2.142772675E0,1.077966595E1,1.118233329E1
7.052455727E1,2.143370867E0,2.085345030E0,1.079402256E1,1.120060827E1
7.052703081E1,2.062014818E0,2.022533417E0,1.024786091E1,1.064712166E1
7.052950430E1,1.856232166E0,1.960319996E0,1.001336479E1,1.037091736E1
7.053197753E1,1.674377680E0,1.888535261E0,9.807581902E0,1.012713033E1
7.053445102E1,1.492523074E0,1.802393675E0,9.481559753E0,9.766075130E0
7.053692456E1,1.276570916E0,1.835893154E0,9.175278664E0,9.443827377E0
7.053939805E1,1.118644595E0,1.835893154E0,9.002995491E0,9.256122148E0
7.054187160E1,9.942178130E-1,1.936391711E0,8.859425545E0,9.122910879E0
7.054434508E1,8.458628058E-1,1.998605132E0,8.778069496E0,9.042367524E0
7.054681863E1,8.506484628E-1,2.032104731E0,8.725427628E0,8.999229952E0
7.054929212E1,8.219345808E-1,2.114058733E0,8.596215248E0,8.890429538E0
7.055176540E1,8.410771489E-1,2.219342947E0,8.615358353E0,8.936290809E0
7.055423889E1,7.549355626E-1,2.338984251E0,8.653642654E0,8.995904970E0
7.055671243E1,6.640082598E-1,2.520838737E0,8.744570732E0,9.124859023E0
7.055918597E1,4.342973232E-1,2.740978241E0,8.682356834E0,9.115091666E0
7.056165941E1,1.944168359E-1,3.244069338E0,8.241478920E0,8.859105969E0
7.056413295E1,-4.486542568E-2,3.775275946E0,7.901698589E0,8.757371864E0
7.056660644E1,-2.027917206E-1,4.052843571E0,8.069195747E0,9.032086442E0
7.056907998E1,-8.315058798E-2,4.081557274E0,8.696713448E0,9.607228976E0
7.057155321E1,1.226321608E-1,3.909274101E0,9.515059471E0,1.028755653E1
7.057402675E1,4.151547253E-1,3.602992773E0,1.019043350E1,1.081660045E1
7.057650024E1,7.788637877E-1,3.196212769E0,1.058285618E1,1.108238466E1
7.057897373E1,1.152144074E0,2.750549555E0,1.078445148E1,1.118916229E1
7.058144722E1,1.372882009E0,2.329412937E0,1.067916775E1,1.101615148E1
7.058392076E1,1.382453322E0,2.027318954E0,1.056371403E1,1.084496443E1
7.058639425E1,1.310668588E0,1.831107497E0,1.049671459E1,1.073554023E1
7.058886774E1,1.152144074E0,1.706680775E0,1.042014408E1,1.062165702E1
7.059134107E1,1.089930773E0,1.572682738E0,1.035314560E1,1.052848061E1
7.059381462E1,1.018146038E0,1.543968797E0,1.027657509E1,1.044166924E1
7.059628810E1,9.894321561E-1,1.567897081E0,1.016650486E1,1.033417139E1
7.059876160E1,9.655039310E-1,1.639681697E0,1.013779163E1,1.031482298E1
7.060123503E1,1.046859860E0,1.744965911E0,1.020957565E1,1.041039176E1
7.060370863E1,7.166503668E-1,1.931606054E0,9.783653259E0,9.998227883E0
7.060618212E1,7.357929349E-1,2.032104731E0,9.865009308E0,1.009897270E1
7.060865561E1,7.980063558E-1,2.123630047E0,9.774082184E0,1.003390758E1
7.061112889E1,6.544370055E-1,2.200200319E0,9.448060036E0,9.722911482E0
7.061360243E1,8.219345808E-1,2.171486616E0,9.505488396E0,9.784949679E0
7.061607592E1,8.554341197E-1,2.214557409E0,9.247062683E0,9.546947173E0
7.061854941E1,8.697910309E-1,2.276770830E0,8.969495773E0,9.294733793E0
7.062102284E1,9.320043921E-1,2.391626120E0,8.859425545E0,9.223769764E0
7.062349639E1,8.123632669E-1,2.477767944E0,8.725427628E0,9.106720340E0
7.062596988E1,7.788637877E-1,2.568695068E0,8.658429146E0,9.064944480E0
7.062844337E1,7.692924738E-1,2.659622431E0,8.572287560E0,9.008302636E0
7.063091680E1,7.262216806E-1,2.693121910E0,8.485547066E0,8.932234466E0
7.063339029E1,7.597211599E-1,2.731407166E0,8.495118141E0,8.955712902E0
7.063586378E1,7.501499057E-1,2.760120869E0,8.456833839E0,8.927431359E0
7.063833727E1,7.884350419E-1,2.707478762E0,8.490332603E0,8.946385794E0
7.064081076E1,9.128618240E-1,2.645265341E0,8.591429710E0,9.035674291E0
7.064328425E1,1.008574724E0,2.525624275E0,8.734998703E0,9.148562909E0
7.064575774E1,1.118644595E0,2.415554523E0,8.883354187E0,9.273632028E0
7.064823123E1,1.176072359E0,2.343769789E0,9.022137642E0,9.395497360E0
7.065070462E1,1.320239902E0,2.181057930E0,9.199206352E0,9.545964834E0
7.065317811E1,1.454237938E0,2.032104731E0,9.333204269E0,9.661933531E0
7.065565160E1,1.693520188E0,1.826321840E0,9.572486877E0,9.891206555E0
7.065812508E1,1.741376638E0,1.682752490E0,9.640084267E0,9.939581138E0
7.066059857E1,1.688734531E0,1.625324726E0,9.543772697E0,9.827364961E0
7.066307206E1,1.664806366E0,1.520040631E0,9.534201622E0,9.797096729E0
7.066554555E1,1.636092424E0,1.405185103E0,9.462417603E0,9.705085805E0
7.066801904E1,1.674377680E0,1.285543919E0,9.553344727E0,9.783790638E0
7.067049248E1,1.693520188E0,1.261615753E0,9.558130264E0,9.788643373E0
7.067296597E1,1.583450437E0,1.405185103E0,9.414560318E0,9.649653177E0
7.067543946E1,1.506880045E0,1.534397483E0,9.323633194E0,9.568448100E0
7.067791295E1,1.401595831E0,1.668395638E0,9.347561836E0,9.598173116E0
7.068038644E1,1.315454245E0,1.807179332E0,9.424132347E0,9.685586585E0
7.068285988E1,1.315454245E0,1.878963947E0,9.510273933E0,9.782956387E0
7.068533337E1,1.161715388E0,2.032104731E0,9.467203140E0,9.752280122E0
7.068780686E1,9.702895880E-1,2.161915302E0,9.519845009E0,9.810340904E0
7.069028034E1,8.889335990E-1,2.204986095E0,9.683155060E0,9.970740120E0
7.069275383E1,9.559326172E-1,2.271985054E0,9.774082184E0,1.008009949E1
7.069522732E1,8.171489239E-1,2.329412937E0,9.731011391E0,1.003924697E1
7.069770081E1,7.357929349E-1,2.439482689E0,9.654440880E0,9.985023572E0
7.070017430E1,6.544370055E-1,2.458625317E0,9.683155060E0,1.001182392E1
