"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.399544327E1,-2.261815548E0,-6.064609051E0,-4.682155609E0,7.988608994E0
5.399791681E1,-2.257030010E0,-5.954539299E0,-4.682155609E0,7.904005559E0
5.400039035E1,-2.218744755E0,-5.887540340E0,-4.619942188E0,7.805755913E0
5.400286394E1,-2.223530531E0,-5.753541946E0,-4.619942188E0,7.706568547E0
5.400533749E1,-2.228316069E0,-5.710471153E0,-4.576871395E0,7.650008174E0
5.400781108E1,-2.194816589E0,-5.638686657E0,-4.581656933E0,7.589702717E0
5.401028462E1,-2.185245275E0,-5.542973518E0,-4.581656933E0,7.516078272E0
5.401275816E1,-2.218744755E0,-5.495117188E0,-4.557728767E0,7.476097425E0
5.401523176E1,-2.237887383E0,-5.423332691E0,-4.586442947E0,7.446887694E0
5.401770530E1,-2.218744755E0,-5.428118229E0,-4.596014023E0,7.450546335E0
5.402017884E1,-2.276172638E0,-5.380261898E0,-4.624728203E0,7.450925508E0
5.402265243E1,-2.314457655E0,-5.385047436E0,-4.677370071E0,7.498882644E0
5.402512597E1,-2.357528448E0,-5.428118229E0,-4.653441906E0,7.528408163E0
5.402759952E1,-2.395813704E0,-5.452046394E0,-4.686941147E0,7.578400260E0
5.403007311E1,-2.438884497E0,-5.504688263E0,-4.749154568E0,7.668390937E0
5.403254665E1,-2.481955290E0,-5.547759533E0,-4.739583492E0,7.707229695E0
5.403502025E1,-2.520240545E0,-5.629115105E0,-4.710869789E0,7.760853267E0
5.403749379E1,-2.572882652E0,-5.672185898E0,-4.720440865E0,7.815112281E0
5.403996733E1,-2.659024239E0,-5.720042706E0,-4.734797955E0,7.887180112E0
5.404244092E1,-2.730808735E0,-5.791827202E0,-4.763511658E0,7.980828403E0
5.404491446E1,-2.797807932E0,-5.873183250E0,-4.739583492E0,8.048954118E0
5.404738801E1,-2.874976397E0,-5.911468506E0,-4.739583492E0,8.103986726E0
5.404986160E1,-2.951546669E0,-5.964110374E0,-4.715655327E0,8.155957667E0
5.405233514E1,-2.985046148E0,-6.021538258E0,-4.734797955E0,8.221176021E0
5.405480874E1,-3.018545866E0,-6.059823513E0,-4.739583492E0,8.264183676E0
5.405728228E1,-3.047259569E0,-6.074180126E0,-4.701298237E0,8.263392778E0
5.405975582E1,-3.085544825E0,-6.069394588E0,-4.677370071E0,8.260504120E0
5.406222941E1,-3.080759048E0,-6.074180126E0,-4.643870354E0,8.243316831E0
5.406470295E1,-3.075973511E0,-6.069394588E0,-4.643870354E0,8.238003130E0
5.406717650E1,-3.119044304E0,-6.040680885E0,-4.672584534E0,8.249321739E0
5.406965009E1,-3.104687452E0,-5.983253002E0,-4.720440865E0,8.229274732E0
5.407212363E1,-3.119044304E0,-5.978467464E0,-4.768297195E0,8.258763148E0
5.407459717E1,-3.090330362E0,-5.959324837E0,-4.806582451E0,8.256326611E0
5.407707082E1,-3.037688255E0,-5.944967747E0,-4.825725079E0,8.237585446E0
5.407954436E1,-2.980260611E0,-5.877968788E0,-4.844867706E0,8.179560714E0
5.408201795E1,-2.946761131E0,-5.868397713E0,-4.883152962E0,8.183316915E0
5.408449150E1,-2.898904562E0,-5.834897995E0,-4.921437740E0,8.165184119E0
5.408696509E1,-2.855235577E0,-5.801398277E0,-4.935794830E0,8.134535191E0
5.408943863E1,-2.831307411E0,-5.806184292E0,-4.965106964E0,8.147414612E0
5.409191217E1,-2.797807932E0,-5.777470112E0,-4.989035130E0,8.130028391E0
5.409438577E1,-2.764308453E0,-5.724828243E0,-5.060820103E0,8.125697493E0
5.409685926E1,-2.759522676E0,-5.748756409E0,-5.108676434E0,8.170785798E0
5.409933280E1,-2.754737139E0,-5.739185333E0,-5.151747227E0,8.189464237E0
5.410180639E1,-2.778665304E0,-5.772684574E0,-5.166104317E0,8.230036566E0
5.410427993E1,-2.721237659E0,-5.820540905E0,-5.185246468E0,8.256549628E0
5.410675347E1,-2.749951363E0,-5.830112457E0,-5.199603558E0,8.281806622E0
5.410922707E1,-2.730808735E0,-5.863611698E0,-5.209175110E0,8.305104684E0
5.411170061E1,-2.773879766E0,-5.892325878E0,-5.213960648E0,8.342619424E0
5.411417415E1,-2.778665304E0,-5.897111416E0,-5.242674351E0,8.365556662E0
5.411664774E1,-2.783450842E0,-5.954539299E0,-5.223531723E0,8.395797789E0
5.411912129E1,-2.816950560E0,-6.021538258E0,-5.218746185E0,8.451594240E0
5.412159488E1,-2.826521635E0,-6.050251961E0,-5.190032482E0,8.457612577E0
5.412406842E1,-2.793022156E0,-6.035895348E0,-5.209175110E0,8.447988561E0
5.412654196E1,-2.826521635E0,-6.059823513E0,-5.161318302E0,8.446886538E0
5.412901556E1,-2.812164783E0,-6.064609051E0,-5.204389095E0,8.471919473E0
5.413148910E1,-2.826521635E0,-6.055037498E0,-5.166104317E0,8.446380140E0
5.413396264E1,-2.812164783E0,-6.059823513E0,-5.113461971E0,8.412920130E0
5.413643624E1,-2.840878725E0,-6.031109333E0,-5.142175674E0,8.419432426E0
5.413890978E1,-2.850450039E0,-5.988038540E0,-5.113461971E0,8.374315752E0
5.414138337E1,-2.797807932E0,-5.954539299E0,-5.113461971E0,8.332572281E0
5.414385691E1,-2.793022156E0,-5.897111416E0,-5.099104881E0,8.281169386E0
5.414633045E1,-2.778665304E0,-5.834897995E0,-5.079962254E0,8.220281746E0
5.414880405E1,-2.759522676E0,-5.815755367E0,-5.075176716E0,8.197279707E0
5.415127759E1,-2.764308453E0,-5.748756409E0,-5.070391178E0,8.148525521E0
5.415375113E1,-2.726023197E0,-5.705685616E0,-5.046463013E0,8.090292934E0
5.415622478E1,-2.730808735E0,-5.643472195E0,-5.075176716E0,8.066195724E0
5.415869832E1,-2.716451883E0,-5.562116146E0,-5.041677475E0,7.983405202E0
5.416117191E1,-2.687737942E0,-5.542973518E0,-5.051248550E0,7.966404621E0
5.416364545E1,-2.659024239E0,-5.519045353E0,-5.022534847E0,7.921876533E0
5.416611905E1,-2.659024239E0,-5.447260857E0,-5.012963295E0,7.865930443E0
5.416859259E1,-2.659024239E0,-5.399404526E0,-5.012963295E0,7.832865384E0
5.417106613E1,-2.668595552E0,-5.394618511E0,-5.046463013E0,7.854304555E0
5.417353972E1,-2.711666346E0,-5.375475883E0,-5.056034088E0,7.862083442E0
5.417601327E1,-2.716451883E0,-5.370690346E0,-5.079962254E0,7.875877229E0
5.417848681E1,-2.749951363E0,-5.380261898E0,-5.156532764E0,7.943505570E0
5.418096040E1,-2.802593470E0,-5.432903767E0,-5.228317261E0,8.044021064E0
5.418343394E1,-2.836092949E0,-5.437689304E0,-5.314459324E0,8.115131921E0
5.418590754E1,-2.918047190E0,-5.504688263E0,-5.304887772E0,8.182812875E0
5.418838108E1,-2.932404041E0,-5.566901684E0,-5.343173027E0,8.254628145E0
5.419085462E1,-2.994617462E0,-5.576473236E0,-5.438885689E0,8.345433783E0
5.419332821E1,-3.085544825E0,-5.662614822E0,-5.525027275E0,8.491861980E0
5.419580176E1,-3.138186932E0,-5.720042706E0,-5.563312531E0,8.574237697E0
5.419827530E1,-3.205185890E0,-5.820540905E0,-5.649454117E0,8.721711119E0
5.420074889E1,-3.305684566E0,-5.935396671E0,-5.730810165E0,8.888119557E0
5.420322243E1,-3.367897987E0,-6.059823513E0,-5.845665932E0,9.068407139E0
5.420569597E1,-3.434896946E0,-6.131608009E0,-5.917450428E0,9.187565150E0
5.420816957E1,-3.525824070E0,-6.290132523E0,-6.018547058E0,9.392556160E0
5.421064311E1,-3.607180119E0,-6.409773827E0,-6.071189404E0,9.537100696E0
5.421311670E1,-3.674179077E0,-6.515058041E0,-6.224329948E0,9.730768545E0
5.421559024E1,-3.750749588E0,-6.701697826E0,-6.320042610E0,9.946045185E0
5.421806379E1,-3.750749588E0,-6.835696220E0,-6.396613121E0,1.008521317E1
5.422053738E1,-3.774677753E0,-6.984051228E0,-6.492326260E0,1.025550896E1
5.422301092E1,-3.836891174E0,-7.180262566E0,-6.564110756E0,1.045779396E1
5.422548446E1,-3.836891174E0,-7.357929707E0,-6.693323135E0,1.066121185E1
5.422795806E1,-3.851248026E0,-7.458428383E0,-6.832107067E0,1.082302879E1
5.423043160E1,-3.817748547E0,-7.625925541E0,-6.836892605E0,1.093037258E1
5.423290519E1,-3.822534084E0,-7.779066563E0,-6.793821812E0,1.101279520E1
5.423537874E1,-3.755535126E0,-7.869993687E0,-6.851249218E0,1.108965557E1
5.423785228E1,-3.731606960E0,-8.003992081E0,-6.927819729E0,1.122423565E1
5.424032587E1,-3.640679598E0,-8.161917686E0,-6.970890522E0,1.133422970E1
5.424279941E1,-3.521038532E0,-8.219346046E0,-6.980462074E0,1.134381825E1
5.424527295E1,-3.473181963E0,-8.286344528E0,-6.975676060E0,1.137482110E1
5.424774655E1,-3.387040377E0,-8.305487633E0,-6.951747894E0,1.134812611E1
5.425022009E1,-3.276970625E0,-8.349156380E0,-6.899106026E0,1.131567995E1
5.425269363E1,-3.119044304E0,-8.382656097E0,-6.803392887E0,1.123759384E1
5.425516722E1,-3.013760090E0,-8.344370842E0,-6.769893646E0,1.115987162E1
5.425764077E1,-2.922832966E0,-8.334799767E0,-6.717251301E0,1.109654472E1
5.426011436E1,-2.797807932E0,-8.339585304E0,-6.650252342E0,1.102734186E1
5.426258790E1,-2.668595552E0,-8.281558990E0,-6.640681267E0,1.094551366E1
5.426506144E1,-2.501097918E0,-8.267202377E0,-6.588038921E0,1.086298222E1
5.426753504E1,-2.362314224E0,-8.185846329E0,-6.535397053E0,1.073778484E1
5.427000858E1,-2.204387903E0,-8.114061356E0,-6.511468410E0,1.063468564E1
5.427248212E1,-2.099103689E0,-8.051848412E0,-6.449255466E0,1.052764908E1
5.427495571E1,-1.955534339E0,-7.956135273E0,-6.372684956E0,1.037956245E1
5.427742926E1,-1.777867198E0,-7.889136314E0,-6.334399700E0,1.027248281E1
5.427990285E1,-1.643869162E0,-7.850851059E0,-6.329614162E0,1.021773867E1
5.428237639E1,-1.562513232E0,-7.769495010E0,-6.391827583E0,1.018145177E1
5.428484993E1,-1.490728498E0,-7.740781307E0,-6.444469452E0,1.018200143E1
5.428732353E1,-1.371087432E0,-7.759923935E0,-6.578467846E0,1.026511273E1
5.428979707E1,-1.351944804E0,-7.812565804E0,-6.712465763E0,1.038850980E1
5.429227061E1,-1.361516118E0,-7.889136314E0,-6.899106026E0,1.056834244E1
5.429474426E1,-1.371087432E0,-7.994420528E0,-7.043273449E0,1.074236199E1
5.429721780E1,-1.380658627E0,-8.133204460E0,-7.153343201E0,1.091904538E1
5.429969139E1,-1.442872047E0,-8.330014229E0,-7.354340553E0,1.120523725E1
5.430216493E1,-1.500299811E0,-8.492725372E0,-7.464410305E0,1.140590658E1
5.430463853E1,-1.619940877E0,-8.665008545E0,-7.536194801E0,1.159744858E1
5.430711207E1,-1.773081541E0,-8.870791435E0,-7.612765312E0,1.182323790E1
5.430958561E1,-1.950748682E0,-9.057432175E0,-7.670193195E0,1.202806558E1
5.431205920E1,-2.142174482E0,-9.320642471E0,-7.751548767E0,1.231055628E1
5.431453274E1,-2.347957134E0,-9.589237213E0,-7.875975609E0,1.262922661E1
5.431700629E1,-2.572882652E0,-9.838089943E0,-7.957331657E0,1.291227579E1
5.431947988E1,-2.821736097E0,-1.014915752E1,-8.072785378E0,1.327167875E1
5.432195342E1,-3.071187973E0,-1.040339470E1,-8.178069115E0,1.358468370E1
5.432442702E1,-3.305684566E0,-1.068096161E1,-8.201997757E0,1.386662391E1
5.432690056E1,-3.511467218E0,-1.092981529E1,-8.149355888E0,1.407846816E1
5.432937410E1,-3.702893019E0,-1.119781208E1,-8.048258781E0,1.427854620E1
5.433184769E1,-3.904488325E0,-1.138445187E1,-7.832904816E0,1.435984579E1
5.433432124E1,-4.067200184E0,-1.152383423E1,-7.612765312E0,1.439774525E1
5.433679478E1,-4.182055950E0,-1.160040379E1,-7.387839794E0,1.437494824E1
5.433926837E1,-4.263411522E0,-1.162433243E1,-7.205985546E0,1.432578130E1
5.434174191E1,-4.402195454E0,-1.165783215E1,-6.903891563E0,1.424598518E1
5.434421545E1,-4.483551502E0,-1.158604717E1,-6.683752060E0,1.410713524E1
5.434668905E1,-4.536193371E0,-1.152861977E1,-6.626324177E0,1.404970804E1
5.434916259E1,-4.598406792E0,-1.147597694E1,-6.683752060E0,1.405403620E1
5.435163618E1,-4.694119930E0,-1.141316605E1,-6.798607349E0,1.408957711E1
5.435410972E1,-4.713262558E0,-1.128395367E1,-6.913462639E0,1.404771939E1
5.435658327E1,-4.670191765E0,-1.117866898E1,-6.937391281E0,1.396068512E1
5.435905686E1,-4.607978344E0,-1.101117134E1,-6.990033150E0,1.383256745E1
5.436153040E1,-4.488337040E0,-1.081974602E1,-6.903891563E0,1.359690376E1
5.436400394E1,-4.306482315E0,-1.055653572E1,-6.736393929E0,1.324255412E1
5.436647754E1,-4.086342812E0,-1.025444126E1,-6.530611038E0,1.282578043E1
5.436895108E1,-3.856033802E0,-9.962516785E0,-6.382256031E0,1.244403188E1
5.437142467E1,-3.631108284E0,-9.661021233E0,-6.214758396E0,1.204755164E1
5.437389821E1,-3.372683525E0,-9.388239861E0,-6.075974941E0,1.168039012E1
5.437637176E1,-3.186043262E0,-9.062217712E0,-5.994618893E0,1.132299065E1
5.437884535E1,-2.970689297E0,-8.837292671E0,-5.950950146E0,1.106058517E1
5.438131889E1,-2.812164783E0,-8.631509781E0,-5.903093338E0,1.082856144E1
5.438379243E1,-2.687737942E0,-8.454441071E0,-5.788238049E0,1.059269601E1
5.438626603E1,-2.548954248E0,-8.315058708E0,-5.759523869E0,1.043117847E1
5.438873957E1,-2.424527645E0,-8.209774017E0,-5.711667538E0,1.029086341E1
5.439121311E1,-2.300100803E0,-8.104490280E0,-5.678168297E0,1.015946955E1
5.439368670E1,-2.185245275E0,-8.042277336E0,-5.596812248E0,1.003881612E1
5.439616025E1,-2.065604210E0,-7.965706348E0,-5.534598827E0,9.917206389E0
5.439863384E1,-1.979462504E0,-7.889136314E0,-5.405386448E0,9.766009740E0
5.440110738E1,-1.869392633E0,-7.874779224E0,-5.300102234E0,9.674598717E0
5.440358092E1,-1.850250125E0,-7.869993687E0,-5.233103275E0,9.630451497E0
5.440605452E1,-1.821536183E0,-7.869993687E0,-5.146961689E0,9.578413716E0
5.440852806E1,-1.797009826E0,-7.855636597E0,-5.079962254E0,9.526084566E0
5.441100160E1,-1.806581140E0,-7.893921852E0,-5.075176716E0,9.556942833E0
5.441347519E1,-1.816152334E0,-7.956135273E0,-5.099104881E0,9.622856560E0
5.441594874E1,-1.845464468E0,-8.056633949E0,-5.089533806E0,9.706618570E0
5.441842233E1,-1.893320918E0,-8.147561073E0,-5.156532764E0,9.826354649E0
5.442089587E1,-1.974676847E0,-8.315058708E0,-5.194818020E0,1.000128413E1
5.442336941E1,-1.989033818E0,-8.444869041E0,-5.252245903E0,1.014190099E1
5.442584301E1,-2.089532375E0,-8.626724243E0,-5.338387489E0,1.035784233E1
5.442831655E1,-2.190030813E0,-8.822935104E0,-5.429314613E0,1.058857290E1
5.443079009E1,-2.314457655E0,-8.971290588E0,-5.443671703E0,1.074589832E1
5.443326368E1,-2.438884497E0,-9.157930374E0,-5.544169903E0,1.097969336E1
5.443573722E1,-2.620738983E0,-9.349356651E0,-5.620740414E0,1.121924531E1
5.443821082E1,-2.749951363E0,-9.507881165E0,-5.620740414E0,1.138221242E1
5.444068436E1,-2.855235577E0,-9.637093544E0,-5.682953835E0,1.154651058E1
5.444315790E1,-3.018545866E0,-9.723235130E0,-5.682953835E0,1.165971204E1
5.444563150E1,-3.157329559E0,-9.871589661E0,-5.745167255E0,1.185006157E1
5.444810504E1,-3.281756163E0,-9.938589096E0,-5.716453075E0,1.192574159E1
5.445057858E1,-3.430111170E0,-1.001037312E1,-5.711667538E0,1.202482343E1
5.445305217E1,-3.554538012E0,-1.002951622E1,-5.706882000E0,1.207453677E1
5.445552571E1,-3.631108284E0,-9.943374634E0,-5.697310925E0,1.202143911E1
5.445799931E1,-3.659822226E0,-9.919445992E0,-5.649454117E0,1.198774538E1
5.446047285E1,-3.664607763E0,-9.799804688E0,-5.582455158E0,1.185872369E1
5.446294639E1,-3.688536167E0,-9.637093544E0,-5.496313572E0,1.169137861E1
5.446541999E1,-3.631108284E0,-9.426525116E0,-5.400600910E0,1.145472886E1
5.446789353E1,-3.501895905E0,-9.220144272E0,-5.343173027E0,1.121712233E1
5.447036707E1,-3.396611691E0,-8.913862228E0,-5.252245903E0,1.088944433E1
5.447284066E1,-3.320041418E0,-8.669795036E0,-5.190032482E0,1.063599822E1
5.447531420E1,-3.209971666E0,-8.454441071E0,-5.084748268E0,1.037478467E1
5.447778780E1,-3.071187973E0,-8.248059273E0,-5.099104881E0,1.017170330E1
5.448026134E1,-2.922832966E0,-8.018348694E0,-5.070391178E0,9.927020450E0
5.448273488E1,-2.797807932E0,-7.779066563E0,-5.046463013E0,9.685473388E0
5.448520847E1,-2.663809776E0,-7.568498135E0,-5.032105923E0,9.471015603E0
5.448768202E1,-2.510669231E0,-7.410571575E0,-4.993820667E0,9.282148238E0
5.449015556E1,-2.367099762E0,-7.281359196E0,-4.993820667E0,9.141093910E0
5.449262915E1,-2.257030010E0,-7.122834682E0,-5.008177757E0,8.995043237E0
5.449510269E1,-2.161317110E0,-7.070192814E0,-5.027320385E0,8.940518348E0
5.449757629E1,-2.012962103E0,-7.022336483E0,-5.041677475E0,8.876020385E0
5.450004983E1,-1.936391711E0,-6.988836765E0,-5.041677475E0,8.832438166E0
5.450252337E1,-1.850250125E0,-6.960123062E0,-5.051248550E0,8.796695430E0
5.450499696E1,-1.758724689E0,-6.979265213E0,-5.132604599E0,8.840072704E0
5.450747051E1,-1.734796405E0,-6.993622303E0,-5.161318302E0,8.863378481E0
5.450994405E1,-1.672582984E0,-7.060621262E0,-5.132604599E0,8.887830804E0
5.451241764E1,-1.634297848E0,-7.103692055E0,-5.170889854E0,8.937084097E0
5.451489118E1,-1.648654819E0,-7.132406235E0,-5.156532764E0,8.954278952E0
5.451736478E1,-1.576870084E0,-7.247261524E0,-5.108676434E0,9.005992103E0
5.451983832E1,-1.581655741E0,-7.310073376E0,-5.151747227E0,9.081811886E0
5.452231186E1,-1.596012712E0,-7.405786037E0,-5.199603558E0,9.188514601E0
5.452478545E1,-1.643869162E0,-7.482356548E0,-5.228317261E0,9.274872868E0
5.452725900E1,-1.596012712E0,-7.573283672E0,-5.228317261E0,9.340084771E0
5.452973254E1,-1.567298889E0,-7.597211838E0,-5.242674351E0,9.362675251E0
5.453220618E1,-1.567298889E0,-7.649854183E0,-5.252245903E0,9.410780088E0
5.453467972E1,-1.538584948E0,-7.683353424E0,-5.209175110E0,9.409392584E0
5.453715332E1,-1.552941918E0,-7.721638680E0,-5.151747227E0,9.411473423E0
5.453962686E1,-1.557727575E0,-7.764709473E0,-5.070391178E0,9.403515039E0
5.454210045E1,-1.505085468E0,-7.712067604E0,-5.089533806E0,9.361870719E0
5.454457400E1,-1.548156261E0,-7.664210796E0,-5.051248550E0,9.308707045E0
5.454704754E1,-1.500299811E0,-7.664210796E0,-4.979464054E0,9.262078002E0
5.454952113E1,-1.409372568E0,-7.592426300E0,-4.931009293E0,9.162211567E0
5.455199467E1,-1.371087432E0,-7.544569969E0,-4.926223755E0,9.114170135E0
5.455446821E1,-1.409372568E0,-7.467999458E0,-4.859224796E0,9.020499574E0
5.455694181E1,-1.351944804E0,-7.439285755E0,-4.873581409E0,8.995694696E0
5.455941535E1,-1.284945726E0,-7.367500782E0,-4.849653244E0,8.913489209E0
5.456188894E1,-1.261017561E0,-7.319644451E0,-4.811367989E0,8.849667909E0
5.456436249E1,-1.232303619E0,-7.208976269E0,-4.777868748E0,8.735899543E0
5.456683603E1,-1.237089276E0,-7.122834682E0,-4.792225361E0,8.673556808E0
5.456930962E1,-1.184447169E0,-7.065407276E0,-4.725226402E0,8.581996250E0
5.457178316E1,-1.112662554E0,-6.969694138E0,-4.701298237E0,8.480380855E0
5.457425670E1,-1.083948612E0,-6.921837807E0,-4.706083775E0,8.440024153E0
5.457673030E1,-1.016949654E0,-6.854838848E0,-4.658227444E0,8.349975159E0
5.457920384E1,-1.012163997E0,-6.768697262E0,-4.691727161E0,8.297713079E0
5.458167738E1,-9.978070259E-1,-6.725626469E0,-4.658227444E0,8.241890146E0
5.458415097E1,-9.308080077E-1,-6.663413048E0,-4.639084816E0,8.172428337E0
5.458662452E1,-9.403793216E-1,-6.596413612E0,-4.648656368E0,8.124468711E0
5.458909811E1,-9.068797827E-1,-6.534200668E0,-4.619942188E0,8.053699469E0
5.459157165E1,-8.877372146E-1,-6.486343861E0,-4.591228485E0,7.996256189E0
5.459404519E1,-9.068797827E-1,-6.428916454E0,-4.596014023E0,7.954667976E0
5.459651879E1,-8.446664214E-1,-6.385845661E0,-4.562514782E0,7.893606736E0
5.459899233E1,-8.494520187E-1,-6.333203316E0,-4.619942188E0,7.885106137E0
5.460146587E1,-8.350951076E-1,-6.290132523E0,-4.663012981E0,7.874442269E0
5.460393946E1,-8.350951076E-1,-6.242276192E0,-4.667798996E0,7.839116236E0
5.460641301E1,-8.781659007E-1,-6.212964058E0,-4.686941147E0,7.831954740E0
5.460888660E1,-8.494520187E-1,-6.193821430E0,-4.682155609E0,7.810734523E0
5.461136014E1,-8.207381964E-1,-6.179464340E0,-4.725226402E0,7.822221888E0
5.461383368E1,-8.063812256E-1,-6.203392506E0,-4.696512699E0,7.822375649E0
5.461630728E1,-7.968099117E-1,-6.242276192E0,-4.730011940E0,7.872352319E0
5.461878082E1,-8.015955687E-1,-6.212964058E0,-4.773082733E0,7.875645791E0
5.462125436E1,-7.872386575E-1,-6.198606968E0,-4.782654285E0,7.868688268E0
5.462372795E1,-7.968099117E-1,-6.256632805E0,-4.806582451E0,7.929917714E0
5.462620150E1,-8.159525394E-1,-6.236892223E0,-4.816154003E0,7.922117301E0
5.462867504E1,-8.015955687E-1,-6.242276192E0,-4.868795872E0,7.956993198E0
5.463114863E1,-7.920243144E-1,-6.266204357E0,-4.835296154E0,7.954414401E0
5.463362217E1,-7.872386575E-1,-6.280561447E0,-4.854438782E0,7.976889913E0
5.463609577E1,-7.872386575E-1,-6.309275150E0,-4.873581409E0,8.011148069E0
5.463856931E1,-7.674978375E-1,-6.347560406E0,-4.873581409E0,8.039426086E0
5.464104285E1,-7.531409264E-1,-6.400202274E0,-4.892724037E0,8.091264358E0
5.464351644E1,-7.674978375E-1,-6.428916454E0,-4.935794830E0,8.141381352E0
5.464598998E1,-7.292127013E-1,-6.443273067E0,-4.969892502E0,8.169905169E0
5.464846353E1,-7.722834945E-1,-6.467201233E0,-4.969892502E0,8.192737336E0
5.465093712E1,-7.627122402E-1,-6.491129398E0,-5.027320385E0,8.245631636E0
5.465341066E1,-7.339983582E-1,-6.467201233E0,-5.036891460E0,8.230049876E0
5.465588426E1,-7.627122402E-1,-6.495915413E0,-5.094319344E0,8.290400267E0
5.465835780E1,-7.435696125E-1,-6.505486488E0,-5.146961689E0,8.328593209E0
5.466083134E1,-7.531409264E-1,-6.562914371E0,-5.170889854E0,8.389110095E0
5.466330493E1,-7.244270444E-1,-6.601199627E0,-5.185246468E0,8.425402779E0
5.466577847E1,-7.004988194E-1,-6.629913330E0,-5.185246468E0,8.445900206E0
5.466825202E1,-6.813562512E-1,-6.644270420E0,-5.233103275E0,8.485042466E0
5.467072561E1,-6.717849374E-1,-6.677769661E0,-5.237888813E0,8.513482358E0
5.467319915E1,-6.334998012E-1,-6.735197544E0,-5.295316696E0,8.590959601E0
5.467567274E1,-6.334998012E-1,-6.711269379E0,-5.347958565E0,8.604831171E0
5.467814629E1,-5.904290080E-1,-6.778268337E0,-5.333601475E0,8.645278061E0
5.468061983E1,-5.473581553E-1,-6.797410965E0,-5.300102234E0,8.636867515E0
5.468309342E1,-5.282155871E-1,-6.763911247E0,-5.247459888E0,8.577024096E0
5.468556696E1,-5.042873621E-1,-6.720840454E0,-5.290530682E0,8.568180498E0
5.468804051E1,-4.612165689E-1,-6.720840454E0,-5.271388054E0,8.553943485E0
5.469051410E1,-4.803591371E-1,-6.692126751E0,-5.233103275E0,8.508858633E0
5.469298764E1,-4.707878530E-1,-6.653841496E0,-5.252245903E0,8.490072725E0
5.469546124E1,-4.755735099E-1,-6.615556240E0,-5.185246468E0,8.418939093E0
5.469793478E1,-4.851447940E-1,-6.582056999E0,-5.118247509E0,8.351963684E0
5.470040832E1,-4.755735099E-1,-6.553342819E0,-5.099104881E0,8.317051332E0
5.470288191E1,-4.229314029E-1,-6.500700951E0,-5.084748268E0,8.263936639E0
5.470535545E1,-4.516452849E-1,-6.457630157E0,-5.046463013E0,8.208030193E0
5.470782900E1,-4.612165689E-1,-6.428916454E0,-5.017749310E0,8.168322694E0
5.471030259E1,-4.755735099E-1,-6.395416737E0,-4.993820667E0,8.128085276E0
5.471277613E1,-4.468596280E-1,-6.352345943E0,-4.969892502E0,8.077859493E0
5.471524972E1,-4.564309120E-1,-6.290132523E0,-4.907081127E0,7.990841102E0
5.471772327E1,-4.755735099E-1,-6.217749596E0,-4.854438782E0,7.902667656E0
5.472019681E1,-4.660021961E-1,-6.270989895E0,-4.859224796E0,7.946982945E0
5.472267040E1,-5.425725579E-1,-6.212964058E0,-4.868795872E0,7.912046550E0
5.472514394E1,-5.712863803E-1,-6.208178520E0,-4.844867706E0,7.895605851E0
5.472761748E1,-5.665007830E-1,-6.193821430E0,-4.844867706E0,7.883976797E0
5.473009108E1,-5.760720372E-1,-6.232106686E0,-4.849653244E0,7.917711116E0
5.473256462E1,-6.000002623E-1,-6.266204357E0,-4.897509575E0,7.975645265E0
5.473503821E1,-5.952146053E-1,-6.299703598E0,-4.950151920E0,8.033962278E0
5.473751176E1,-6.334998012E-1,-6.333203316E0,-5.008177757E0,8.098927749E0
5.473998530E1,-6.669993401E-1,-6.400202274E0,-5.003392220E0,8.151160100E0
5.474245889E1,-6.813562512E-1,-6.471987247E0,-5.041677475E0,8.232215803E0
5.474493243E1,-6.765705943E-1,-6.505486488E0,-5.146961689E0,8.322879120E0
5.474740597E1,-6.717849374E-1,-6.634698868E0,-5.185246468E0,8.447325316E0
5.474987957E1,-7.100701332E-1,-6.720840454E0,-5.190032482E0,8.521169707E0
5.475235311E1,-7.292127013E-1,-6.821339130E0,-5.252245903E0,8.639936673E0
5.475482670E1,-7.579265833E-1,-6.878767014E0,-5.285745144E0,8.708099107E0
5.475730024E1,-7.872386575E-1,-7.041478634E0,-5.338387489E0,8.871332879E0
5.475977379E1,-7.872386575E-1,-7.165905476E0,-5.453242779E0,9.039236848E0
5.476224738E1,-8.542376757E-1,-7.271189690E0,-5.491528034E0,9.151874216E0
5.476472092E1,-8.973084688E-1,-7.415357590E0,-5.548955917E0,9.305031029E0
5.476719446E1,-8.829515576E-1,-7.549355507E0,-5.635097504E0,9.461854781E0
5.476966806E1,-9.116654396E-1,-7.716853142E0,-5.749952793E0,9.666587475E0
5.477214160E1,-9.882357717E-1,-7.826922894E0,-5.860022545E0,9.827369747E0
5.477461519E1,-1.026520967E0,-7.975277901E0,-5.917450428E0,9.983737900E0
5.477708874E1,-1.098305583E0,-8.133204460E0,-6.032904148E0,1.018583440E1
5.477956228E1,-1.136590719E0,-8.243273735E0,-6.152545452E0,1.034877847E1
5.478203587E1,-1.160519004E0,-8.382656097E0,-6.267400742E0,1.053071886E1
5.478450941E1,-1.256231904E0,-8.435297966E0,-6.300900459E0,1.060347665E1
5.478698295E1,-1.304088354E0,-8.574081421E0,-6.377470493E0,1.076511257E1
5.478945660E1,-1.284945726E0,-8.636295319E0,-6.439683914E0,1.084924934E1
